"key","contexto","uso","es","en"
"t_4203b023be69","2daParte:Acto4/CentroDelJardin (1)/CairenJesalJaseCentroJardin (+1)","Nombre de hablante","Jase","Jase"
"t_cce53aac3f61","2daParte:Acto4/CentroDelJardin (1)/CairenJesalJaseCentroJardin2","Dialogo","Cuando éramos pequeños… Yo os prometí que nada malo os iba a pasar.","When we were little… I promised you nothing bad would ever happen to you."
"t_e6e771f1d084","2daParte:Acto4/CentroDelJardin (1)/CairenJesalJaseCentroJardin2","Dialogo","No sabía lo que decía. Pero desde entonces… todo lo que hago es intentar que esa mentira no me desborde.","I had no idea what I was saying. But ever since… everything I do is trying to keep that lie from swallowing me."
"t_3f6342070b27","2daParte:Acto4/CentroDelJardin (1)/CairenJesalJaseCentroJardin2","Dialogo","Siempre dices eso como si fuera tu culpa.","You always say that like it's your fault."
"t_6207207c67cd","2daParte:Acto4/CentroDelJardin (1)/CairenJesalJaseCentroJardin2","Dialogo","Porque lo es. Aquí dicen que este sitio cuida de la gente rota.","Because it is. They say this place takes care of broken people."
"t_c87d7ff113aa","2daParte:Acto4/CentroDelJardin (1)/CairenJesalJaseCentroJardin2","Dialogo","No estamos rotas.","We're not broken."
"t_7f34b5c1116f","2daParte:Acto4/CentroDelJardin (1)/CairenJesalJaseCentroJardin2","Dialogo","No. Mañana nos vamos.","No. Tomorrow we're leaving."
"t_f2a347b74090","2daParte:Acto4/CentroDelJardin (1)/CairenJesalJaseCentroJardin2","Dialogo","Bueno tampoco hace falta eso Cairen...","There's no need to go that far, Cairen..."
"t_e59de5122637","2daParte:Acto4/CentroDelJardin (1)/CairenJesalJaseCentroJardin2","Dialogo","Lilith tiene razón, ¿estás seguro?","Lilith's right. Are you sure?"
"t_ffabe453fcd7","2daParte:Acto4/CentroDelJardin (1)/CairenJesalJaseCentroJardin2","Dialogo","Lo estoy chicas.","I am, girls."
"t_099d07482b76","2daParte:Acto4/CentroDelJardin (1)/CairenJesalJaseCentroJardin2","Dialogo","Pero Cairen tu amas este sitio, ¿seguro que estarás bien?","But Cairen, you love this place. Are you sure you'll be okay?"
"t_c567a7d2a2fc","2daParte:Acto4/CentroDelJardin (1)/CairenJesalJaseCentroJardin2","Dialogo","Eso no importa","That doesn't matter"
"t_96d4fae120d8","2daParte:Acto4/CentroDelJardin (1)/CairenJesalJaseCentroJardin2","Dialogo","Sí, sí que importa.","Yes, it does matter."
"t_297ec5074ff1","2daParte:Acto4/CentroDelJardin (1)/CairenJesalJaseCentroJardin2","Dialogo","Cairen, de verdad, piénsalo bien.","Cairen, really, think it through."
"t_967ffe4d67f5","2daParte:Acto4/CentroDelJardin (1)/CairenJesalJaseCentroJardin2","Dialogo","Estaré bien si vosotras estáis bien. Eso es todo lo que necesito. Lilith, estoy seguro que tú entiendes lo que es no encajar aquí.","I'll be fine if the two of you are fine. That's all I need. Lilith, I'm sure you know what it's like not to fit in here."
"t_6c72f672f347","2daParte:Acto4/CentroDelJardin (1)/CairenJesalJaseCentroJardin2","Dialogo","Lo veo en cómo miras alrededor, como si siempre estuvieras pidiendo permiso para respirar. Si quieres puedes venir con nosotras. Empezaremos de cero.","I see it in the way you look around, like you're always asking permission to breathe. Come with us if you want. We'll start from scratch."
"t_ef171cb745a9","2daParte:Acto4/CentroDelJardin (1)/CairenJesalJaseCentroJardin2","Dialogo","Podríamos aprender a hacer pan de verdad. No el de aquí.","We could learn to make real bread. Not the kind they make here."
"t_b989036766bd","2daParte:Acto4/CentroDelJardin (1)/CairenJesalJaseCentroJardin2","Dialogo","Y dormir sin que alguien te observe.","And sleep without someone watching you."
"t_e8ff76e6034b","2daParte:Acto4/CentroDelJardin (1)/CairenJesalJaseCentroJardin2","Dialogo","Empezaré a trabajar. Estoy decidido. Mientras tengáis una vida mejor que todo esto.","I'll start working. My mind is made up. As long as you two get a better life than all this."
"t_ac40b4e9ea43","2daParte:Acto4/CentroDelJardin (1)/CairenJesalJaseCentroJardin2","Dialogo","Piensatelo Lilith. Mañana, al amanecer, estaremos en la entrada.","Think it over, Lilith. Tomorrow, at dawn, we'll be at the entrance."
"t_8ddfdfdfd37b","2daParte:Acto4/CentroDelJardin (1)/CairenJesalJaseCentroJardin2","Dialogo","Lo pensaré.","I'll think about it."
"t_746867fe37de","2daParte:Acto4/CentroDelJardin (1)/CairenLilithSolos","Dialogo","Últimamente la gente está rara. Más que antes. Se distraen. Se callan a mitad de frase. Sonríen cuando no toca.","People have been strange lately. More than before. They drift off. They go quiet mid-sentence. They smile at the wrong moments."
"t_1e3775d8c2b0","2daParte:Acto4/CentroDelJardin (1)/CairenLilithSolos","Dialogo","Y luego pasan cosas… y nadie parece sorprendido. Jesal confía en todo el mundo. Jase dice que no, pero también.","And then things happen… and nobody seems surprised. Jesal trusts everyone. Jase says she doesn't, but she does too."
"t_9bde4d37abb8","2daParte:Acto4/CentroDelJardin (1)/CairenLilithSolos","Dialogo","Y yo no siempre puedo estar con ellas. Necesito saber si puedo confiar en ti para una cosa. No es una tarea. Tiene que ver con sus vidas.","And I can't always be with them. I need to know if I can trust you with something. It isn't a task. It has to do with their lives."
"t_7c08df12a030","2daParte:Acto4/CentroDelJardin (1)/CairenLilithSolos","Opcion de dialogo","Si hay peligro, dímelo. No voy a mirar a otro lado.","If there's danger, tell me. I'm not going to look the other way."
"t_b832423ae586","2daParte:Acto4/CentroDelJardin (1)/CairenLilithSolos","Opcion de dialogo","No lo entiendo todo de este lugar… pero a ellas no las tocará nadie mientras yo esté aquí.","I don't understand everything about this place… but nobody touches them while I'm here."
"t_353b4413ab0a","2daParte:Acto4/CentroDelJardin (1)/CairenLilithSolos","Opcion de dialogo","¿Tú crees que ellas querrían que las ayudase? Aunque eres parte de la familia, te ayudaría igualmente","Do you think they'd even want my help? You're part of the Family, but I'd help you anyway"
"t_86bb7c007971","2daParte:Acto4/CentroDelJardin (1)/CairenLilithSolos","Dialogo","Eso es lo que necesitaba oír. Gracias, Lilith. Acompáñame otra vez, volvamos con mis hermanas.","That's what I needed to hear. Thank you, Lilith. Come with me again, let's get back to my sisters."
"t_cc9c344d038b","2daParte:Acto4/CentroDelJardin (1)/MisionIrComedor","Objetivo de mision","VE AL COMEDOR","GO TO THE DINING HALL"
"t_d67e9d163d31","2daParte:Acto4/CimaDeMontaña/2doDialogoCima (+1)","Nombre de hablante","Senna","Senna"
"t_bd4c6fe1b3b0","2daParte:Acto4/CimaDeMontaña/2doDialogoCima (+3)","Nombre de hablante","Silas","Silas"
"t_f36bbd93fbca","2daParte:Acto4/CimaDeMontaña/2doDialogoCima (+2)","Nombre de hablante","Nami","Nami"
"t_d780cdf429b4","2daParte:Acto4/CimaDeMontaña/2doDialogoCima (+4)","Nombre de hablante","Anorah","Anorah"
"t_1da60b172f76","2daParte:Acto4/CimaDeMontaña/2doDialogoCima","Dialogo","La profecía habla de un último sacrificio. Uno que abra definitivamente el camino.","The prophecy speaks of one last sacrifice. One that opens the way for good."
"t_bf8d671aa7d0","2daParte:Acto4/CimaDeMontaña/2doDialogoCima","Dialogo","Todos vosotros habéis bebido del Árbol. Habéis servido a la Familia. Y ahora vais a completar su voluntad.","All of you have drunk from the Tree. You have served the Family. And now you will complete its will."
"t_218068fa105b","2daParte:Acto4/CimaDeMontaña/2doDialogoCima","Dialogo","Alpha nos enseñó el camino.","Alpha showed us the way."
"t_991e3a93bb60","2daParte:Acto4/CimaDeMontaña/2doDialogoCima","Dialogo","La Familia es lo único real.","The Family is the only real thing."
"t_393d8212e615","2daParte:Acto4/CimaDeMontaña/2doDialogoCima","Dialogo","El néctar nos libera.","The Nectar sets us free."
"t_ae151aa6724f","2daParte:Acto4/CimaDeMontaña/2doDialogoCima","Dialogo","Por la Familia… hasta el final.","For the Family… to the very end."
"t_b23f37409255","2daParte:Acto4/CimaDeMontaña/2doDialogoCima","Dialogo","Alpha ve lo que nosotros no podemos ver.","Alpha sees what we cannot see."
"t_6b437cf668bb","2daParte:Acto4/CimaDeMontaña/2doDialogoCima","Dialogo","Hoy renacemos. ...","Today we are reborn. ..."
"t_564b8134767c","2daParte:Acto4/CimaDeMontaña/2doDialogoCima","Dialogo","Hoy renacemos.","Today we are reborn."
"t_564b8134767c_a26b","2daParte:Acto4/CimaDeMontaña/2doDialogoCima","Dialogo","Hoy renacemos.","Today we are reborn."
"t_564b8134767c_f679","2daParte:Acto4/CimaDeMontaña/2doDialogoCima","Dialogo","Hoy renacemos.","Today we are reborn."
"t_564b8134767c_c7a3","2daParte:Acto4/CimaDeMontaña/2doDialogoCima","Dialogo","Hoy renacemos.","Today we are reborn."
"t_564b8134767c_9629","2daParte:Acto4/CimaDeMontaña/2doDialogoCima","Dialogo","Hoy renacemos.","Today we are reborn."
"t_de6a32183957","2daParte:Acto4/CimaDeMontaña/2doDialogoCima","Dialogo","¡¿Se puede saber que os pasa?!","What is wrong with all of you?!"
"t_cba508b12182","2daParte:Acto4/CimaDeMontaña/3erDialogoCima (+7)","Nombre de hablante","Gamma","Gamma"
"t_c09eb5058032","2daParte:Acto4/CimaDeMontaña/3erDialogoCima","Dialogo","Mírala. El último obstáculo.","Look at her. The last obstacle."
"t_29734b13c92b","2daParte:Acto4/CimaDeMontaña/3erDialogoCima","Dialogo","Lilith… Dijiste que me ayudarías. Me dijiste que ibas a sacarme de ahí. Te creí. No… No hagas esto.","Lilith… You said you'd help me. You told me you were going to get me out of there. I believed you. No… Don't do this."
"t_2ec081b909ca","2daParte:Acto4/CimaDeMontaña/3erDialogoCima","Dialogo","La profecía es clara. La sangre del traidor debe alimentar el Árbol. Ella dudó de la Familia. Y la duda es una enfermedad. Tú sabes lo que hay que hacer.","The prophecy is clear. The traitor's blood must feed the Tree. She doubted the Family. And doubt is a disease. You know what has to be done."
"t_58f7f0f95474","2daParte:Acto4/CimaDeMontaña/3erDialogoCima","Dialogo","¡NO!  ¡Lilith, mírame! ¡Mírame a la cara! Soy yo. Soy yo… ¡ME MENTISTE!","NO!  Lilith, look at me! Look me in the face! It's me. It's me… YOU LIED TO ME!"
"t_7e1b28375c46","2daParte:Acto4/CimaDeMontaña/3erDialogoCima","Dialogo","No escuches su miedo. El miedo es lo último que abandona a los débiles. Hazlo. Cumple la profecía.","Don't listen to her fear. Fear is the last thing to leave the weak. Do it. Fulfill the prophecy."
"t_e27f5b9372d2","2daParte:Acto4/CimaDeMontaña/3erDialogoCima","Dialogo","Lilith… por favor… No quiero morir aquí. No así… No por él.","Lilith… please… I don't want to die here. Not like this… Not for him."
"t_67ca8dc7ee90","2daParte:Acto4/CimaDeMontaña/3erDialogoCima","Dialogo","Hazlo. Es tu destino.","Do it. It's your destiny."
"t_99b4576dd760","2daParte:Acto4/CimaDeMontaña/3erDialogoCima","Dialogo","Lo siento Gamma.","I'm sorry, Gamma."
"t_564b8134767c_0f57","2daParte:Acto4/CimaDeMontaña/3erDialogoCima","Dialogo","Hoy renacemos.","Today we are reborn."
"t_5f326f0c9bdc","2daParte:Acto4/CimaDeMontaña/3erDialogoCima","Dialogo","...mentirosa...","...liar..."
"t_ea48cd667e5a","2daParte:Acto4/CimaDeMontaña/DialogoDpsDeSpeech","Dialogo","La profecía se ha cumplido.","The prophecy has been fulfilled."
"t_69884fe309cd","2daParte:Acto4/CimaDeMontaña/DialogoDpsDeSpeech","Dialogo","Casi hemos terminado.","We're almost done."
"t_fb2f4a6db536","2daParte:Acto4/CimaDeMontaña/DialogoDpsDeSpeech","Dialogo","La profecía es precisa. Pero aún queda un paso más. ""Cuando la sangre de todos haya sido ofrecida, la Elegida deberá caer.","The prophecy is precise. But one step still remains. ""When the blood of all has been offered, the Chosen One must fall."
"t_794162e34f69","2daParte:Acto4/CimaDeMontaña/DialogoDpsDeSpeech","Dialogo","""Solo entonces el Pastor se levantará, y guiará al mundo con el poder de Beta."" La Elegida debe morir.","""Only then shall the Shepherd rise, and guide the world with the power of Beta."" The Chosen One must die."
"t_52ccf09aa0ca","2daParte:Acto4/CimaDeMontaña/DialogoDpsDeSpeech","Dialogo","No debes verlo como un final. Debes verlo como un honor. Tu muerte completará la profecía. Y yo me alzaré como el Pastor.","You must not see it as an end. You must see it as an honor. Your death will complete the prophecy. And I will rise as the Shepherd."
"t_ab42d9c9b2d4","2daParte:Acto4/CimaDeMontaña/DialogoDpsDeSpeech","Dialogo","¿QUÉ? ¡NO! ¡HIJO DE PUTA! ¡ME HAS UTILIZADO! ¡NOS HAS UTILIZADO A TODOS!","WHAT? NO! YOU SON OF A BITCH! YOU USED ME! YOU USED ALL OF US!"
"t_37db141eeda8","2daParte:Acto4/CimaDeMontaña/DialogoDpsDeSpeech","Dialogo","¡TODO ESTO! ¡TODAS ESTAS MUERTES! ¡ME HICISTE MATARLA! ¡ERES UN MENTIROSO!","ALL OF THIS! ALL THESE DEATHS! YOU MADE ME KILL HER! YOU'RE A LIAR!"
"t_d6088521619b","2daParte:Acto4/CimaDeMontaña/DialogoDpsDeSpeech","Dialogo","¡TU PUTA PROFECÍA ES UNA MIERDA! ¡TE VOY A MATAR CABRÓN!","YOUR FUCKING PROPHECY IS BULLSHIT! I'M GOING TO KILL YOU, YOU BASTARD!"
"t_4b2a9e0a41c8","2daParte:Acto4/CimaDeMontaña/LlegadaALaCima","Dialogo","¡¿Se puede saber qué está pasando aquí?! ¡¿Arven, Jorah… los habéis matado??!","What exactly is going on here?! Arven, Jorah… you killed them??!"
"t_3e536e1081fa","2daParte:Acto4/CimaDeMontaña/LlegadaALaCima","Dialogo","Calma Lilith, acuérdate del plan de Beta.","Easy, Lilith, remember Beta's plan."
"t_f002c0bfe7fe","2daParte:Acto4/CimaDeMontaña/LlegadaALaCima","Dialogo","Has recorrido un largo camino, todo esto no es en vano. La Familia también.","You've come a long way, none of this is in vain. The Family has too."
"t_5f3a1954fa59","2daParte:Acto4/CimaDeMontaña/LlegadaALaCima","Dialogo","Todos los sacrificios nos han traído hasta este momento.","Every sacrifice has brought us to this moment."
"t_c69569a46542","2daParte:Acto4/CimaDeMontaña/LlegadaALaCima","Dialogo","¿Sientes el Árbol? Está despierto. Nos estaba esperando.","Do you feel the Tree? It's awake. It has been waiting for us."
"t_39950fa1db29","2daParte:Acto4/CimaDeMontaña/LlegadaALaCima","Dialogo","Estoy lista.","I'm ready."
"t_d50e546d2e11","2daParte:Acto4/CimaDeMontaña/LlegadaALaCima","Dialogo","Siempre fuiste especial. No como los otros. Ellos eran necesarios. Pero tú… Tú eres imprescindible. Este es el principio del final.","You were always special. Not like the others. They were necessary. But you… You are indispensable. This is the beginning of the end."
"t_2f0a26630891","2daParte:Acto4/CimaDeMontaña/LlegadaALaCima","Dialogo","La profecía habla de un alzamiento. La Familia debe morir para que podamos alzarnos.","The prophecy speaks of a rising. The Family must die so that we can rise."
"t_43b77fddd177","2daParte:Acto4/CimaDeMontaña/SpeechFinalAlpha","Dialogo","Míralo, Lilith. Todo ha ocurrido exactamente como estaba escrito. Exactamente como yo lo entendí.","Look at it, Lilith. Everything has happened exactly as it was written. Exactly as I understood it."
"t_5efa461d60ae","2daParte:Acto4/CimaDeMontaña/SpeechFinalAlpha","Dialogo","Todos estos sacrificios que han ocurrido desde tu llegada están ligados al crecimiento del Árbol, y eso ha hecho que sus raíces lleguen hasta aquí.","Every sacrifice since your arrival is bound to the growth of the Tree, and that has made its roots reach all the way up here."
"t_db94a33b46ec","2daParte:Acto4/CimaDeMontaña/SpeechFinalAlpha","Dialogo","El poder del Árbol se expande y ha causado que crezca otro como él. Muchos han leído profecías. Muchos han creído entenderlas.","The Tree's power is spreading, and it has made another one grow just like it. Many have read prophecies. Many have believed they understood them."
"t_59d01f67d1a8","2daParte:Acto4/CimaDeMontaña/SpeechFinalAlpha","Dialogo","Pero solo un hombre ha sido capaz de hacerlas realidad. Yo. La profecía comienza con una frase sencilla.","But only one man has been able to make them real. Me. The prophecy begins with a simple line."
"t_f14d853b1bff","2daParte:Acto4/CimaDeMontaña/SpeechFinalAlpha","Dialogo","""Cuando la Elegida llegue, el ciclo comenzará.""","""When the Chosen One arrives, the cycle will begin."""
"t_42d319bd324e","2daParte:Acto4/CimaDeMontaña/SpeechFinalAlpha","Dialogo","""El primero caerá cuando la tierra reclame lo que es suyo.""","""The first will fall when the earth reclaims what is hers."""
"t_cc1f7aa4a3d9","2daParte:Acto4/CimaDeMontaña/SpeechFinalAlpha","Dialogo","""Dos más serán devorados por las bestias de la noche.""","""Two more will be devoured by the beasts of the night."""
"t_186898afd074","2daParte:Acto4/CimaDeMontaña/SpeechFinalAlpha","Dialogo","""El tercero caerá por la mano de la Elegida… cuando el miedo guíe su defensa.""","""The third will fall by the hand of the Chosen One… when fear guides her defense."""
"t_c01612820507","2daParte:Acto4/CimaDeMontaña/SpeechFinalAlpha","Dialogo","""Uno será atravesado por el hierro del falso salvador.""","""One will be run through by the iron of the false savior."""
